weekday,hour,sensor,speed,cord_dist,timcost(s)
Fri,11,737184,59.06824438,0.148962179133,9.07871650003
Fri,11,717042,59.06824438,0.340110503862,20.7285289542
Fri,11,718335,41.69963269,0.22533323213,19.4534000263
Fri,11,717046,41.69963269,0.255663168922,22.0718348999
Fri,11,759385,41.69963269,0.0904857476117,7.81178802758
Fri,11,764026,41.69963269,0.447462339011,38.6301824866
Fri,11,759280,41.69963269,0.105476154458,9.1059352698
Fri,11,718419,41.69963269,0.617424156005,53.3032743512
Fri,12,759163,70.0,0.359968830928,18.5126827335
Fri,12,763646,68.39940758,0.367101726474,19.3213108426
Fri,12,759257,62.4767118,0.298466506145,17.1980789508
Fri,12,737229,61.24206316,0.463044455644,27.2192012206
Fri,12,737237,59.40774514,0.331633743457,20.0963943949
Fri,12,737246,59.40774514,0.495230868236,30.0100790133
Fri,12,737257,59.40774514,0.473221710056,28.6763645411
Fri,12,765506,51.43376975,0.194941081901,13.6444965682
Fri,12,737278,52.24792822,0.581713573591,40.0813761669
Fri,12,764054,50.55629462,0.389840384067,27.7596566994
Fri,12,718410,50.55629462,0.0855063478113,6.08871465827
Fri,12,764125,50.55629462,0.0311858768722,2.22067613111
Fri,12,764130,50.55629462,0.443472105804,31.5786509454
Fri,12,718412,50.55629462,0.332085575828,23.6470667395
Fri,12,763336,50.55629462,0.323405727853,23.0289942928
Fri,12,717008,50.55629462,0.352426602843,25.0955055107
Fri,12,717009,51.86722541,0.673135133352,46.7209583877
Fri,12,768584,54.66701311,0.22120743293,14.5672264359
Fri,12,717011,53.20845072,0.2858575914,19.3406745567
Fri,12,716036,52.62067976,0.492600941232,33.7008833129
Fri,12,717014,56.23304947,0.195175063099,12.4949693068
Fri,12,717016,53.56721138,0.18243484376,12.2605866652
Fri,12,717020,54.58678796,0.315358237241,20.797883453
Fri,12,717022,44.9876689,0.235260885958,18.826029669
Fri,12,718415,36.09436356,0.382244896793,38.1245572087
Fri,12,764249,39.58441854,0.202785825737,18.4423315936
Fri,12,763963,47.51275148,0.160249363192,12.1419553598
Fri,12,717028,47.51275148,0.23885863174,18.0981115064
Fri,12,716047,47.51275148,0.281660265516,21.3411542012
Fri,12,716050,47.51275148,0.507642174496,38.4636075845
Fri,12,717032,56.8072752,0.676415641228,42.8659234199
Fri,12,717035,61.38362272,0.20922687149,12.2706465338
Fri,12,763346,61.38362272,0.151614830175,8.89184059923
Fri,12,716057,61.38362272,0.327244195011,19.1920751796
Fri,12,717039,49.31292908,0.50785569921,37.0750744534
Fri,12,737184,49.31292908,0.148962179133,10.8747108494
Fri,12,717042,49.31292908,0.340110503862,24.8291439334
Fri,12,718335,30.70568009,0.22533323213,26.4185529612
Fri,12,717046,30.70568009,0.255663168922,29.9745000086
Fri,12,759385,30.70568009,0.0904857476117,10.6087437389
Fri,12,764026,30.70568009,0.447462339011,52.4614473842
