weekday,hour,sensor,speed,cord_dist,timcost(s)
Thu,9,768598,60.37553046,0.0568899838032,3.39216798811
Thu,9,717043,56.06697851,0.283295602159,18.1901039591
Thu,9,716063,53.27966167,0.33384110502,22.5569746579
Thu,9,717041,46.62271782,0.323084466206,24.9471530774
Thu,9,717040,46.62271782,0.196012381761,15.1352089139
Thu,9,763743,46.62271782,0.1315516349,10.157835231
Thu,9,717036,46.62271782,0.362427303781,27.9850329328
Thu,9,763330,22.95184971,0.674369496326,105.774925222
Thu,9,717033,19.14843046,0.252025699416,47.3820828184
Thu,9,718103,15.02367424,0.256415442797,61.4427322719
Thu,9,717031,15.02367424,0.273212412862,65.4676526254
Thu,9,717029,15.02367424,0.252295142898,60.4554185563
Thu,9,717026,12.92181228,0.144830724592,40.3496504386
Thu,9,773647,15.39746819,0.212550235517,49.6952381014
Thu,9,764244,18.95677931,0.378754760679,71.9276790719
Thu,9,718414,15.03307488,0.54997232596,131.70295427
Thu,9,717019,15.27593276,0.501529913513,118.192958624
Thu,9,717015,15.27593276,0.376637978738,88.7603228398
Thu,9,717012,15.27593276,0.502262402942,118.365580616
Thu,9,718099,33.15708691,0.668200635419,72.5492650798
Thu,9,763341,33.15708691,0.361652856304,39.2661238977
Thu,9,716032,33.15708691,0.337407756487,36.6337346417
Thu,9,763325,37.97639846,0.320433372172,30.3757119315
Thu,9,737292,35.9771321,0.54877111228,54.9119923933
Thu,9,718411,38.12136504,0.390200985617,36.8487210977
Thu,9,764059,39.99608207,0.877803633895,79.0100659483
Thu,9,737269,33.96017929,0.103833126708,11.0069871232
Thu,9,763490,38.97244865,0.270184558102,24.957744326
Thu,9,737258,38.97244865,0.829144693387,76.5905402301
Thu,9,737242,38.97244865,0.0812472294191,7.50504615544
Thu,9,764050,61.8709659,0.391160051663,22.7598868953
Thu,9,737232,61.97604992,0.297439128349,17.2773331543
Thu,9,759259,62.94377174,0.71317918722,40.7895015347
Thu,10,769097,70.0,0.832277374339,42.8028363946
Thu,10,763727,70.0,0.139645510695,7.18176912148
Thu,10,759289,70.0,0.559657973601,28.7824100709
Thu,10,717045,55.0946385,0.206585251811,13.4987165134
Thu,10,768598,55.49771802,0.0568899838032,3.69031284526
Thu,10,717043,52.49156674,0.283295602159,19.4291051137
Thu,10,716063,47.49411878,0.33384110502,25.3047747583
Thu,10,717041,41.49507281,0.323084466206,28.0299322203
Thu,10,717040,70.0,0.196012381761,10.0806367763
Thu,10,763743,70.0,0.1315516349,6.76551265199
Thu,10,717036,65.57653061,0.362427303781,19.8964215013
Thu,10,763330,29.43130324,0.674369496326,82.4880287148
Thu,10,717033,25.74352442,0.252025699416,35.2435238896
Thu,10,718103,38.64527953,0.256415442797,23.8863738416
Thu,10,717031,70.0,0.273212412862,14.05092409
Thu,10,717029,64.3852459,0.252295142898,14.1066870482
Thu,10,717026,24.7731973,0.144830724592,21.0465610158
Thu,10,773647,25.89498326,0.212550235517,29.5493856929
Thu,10,764244,25.6907353,0.378754760679,53.07427454
Thu,10,718414,26.17759942,0.54997232596,75.6333818731
Thu,10,717019,25.09869684,0.501529913513,71.9363120786
Thu,10,717015,60.75,0.376637978738,22.3192876289
Thu,10,717012,56.75961538,0.502262402942,31.8561822255
Thu,10,718099,39.33696416,0.668200635419,61.1517014308
Thu,10,763341,62.52173913,0.361652856304,20.8239614062
Thu,10,716032,64.185,0.337407756487,18.9244827195
Thu,10,763325,58.40245035,0.320433372172,19.7519133684
Thu,10,737292,53.73270446,0.54877111228,36.7667331109
